CUSTNO	CODE	DESCR	DELETED	INACTIVE	SBDESCR	USEONSB	OLDSEQNO	LASTMODIFIED	IMPORTID	EFFDATE	TERMDATE	ICD_VERSION	CREATE_USER	CREATE_DATE	UPDATE_USER	DELETE_USER	DELETE_DATE
10031998	F18.220	Inhalant dependence with intoxication, uncomplicated	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.221	Inhalant dependence with intoxication delirium	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.229	Inhalant dependence with intoxication, unspecified	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.24	Inhalant dependence with inhalant-induced mood disorder	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.250	Inhalant depend w inhalnt-induce psych disorder w delusions	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.251	Inhalant depend w inhalnt-induce psych disorder w hallucin	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.259	Inhalant depend w inhalnt-induce psychotic disorder, unsp	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.27	Inhalant dependence with inhalant-induced dementia	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.280	Inhalant dependence with inhalant-induced anxiety disorder	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.288	Inhalant dependence with other inhalant-induced disorder	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.29	Inhalant dependence with unsp inhalant-induced disorder	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.90	Inhalant use, unspecified, uncomplicated	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.91	Inhalant use, unspecified, in remission	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.920	Inhalant use, unspecified with intoxication, uncomplicated	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.921	Inhalant use, unspecified with intoxication with delirium	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.929	Inhalant use, unspecified with intoxication, unspecified	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.94	Inhalant use, unsp with inhalant-induced mood disorder	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.950	Inhalant use, unsp w inhalnt-induce psych disord w delusions	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.951	Inhalant use, unsp w inhalnt-induce psych disord w hallucin	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.959	Inhalant use, unsp w inhalnt-induce psychotic disorder, unsp	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.97	Inhalant use, unsp with inhalant-induced persisting dementia	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.980	Inhalant use, unsp with inhalant-induced anxiety disorder	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.988	Inhalant use, unsp with other inhalant-induced disorder	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F18.99	Inhalant use, unsp with unsp inhalant-induced disorder	0	N		N		03/02/2025 21:28:51				10	shamika.vantage	03/02/2025 21:28:51	shamika.vantage		
10031998	F19.10	Other psychoactive substance abuse, uncomplicated	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.11	Other psychoactive substance abuse, in remission	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.120	Oth psychoactive substance abuse w intoxication, uncomp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.121	Oth psychoactive substance abuse with intoxication delirium	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.122	Oth psychoactv substance abuse w intox w perceptual disturb	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.129	Other psychoactive substance abuse with intoxication, unsp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.130	Other psychoactive substance abuse with withdrawal, uncomp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.131	Other psychoactive substance abuse with withdrawal delirium	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.132	Other psychoactv sub abuse with w/drawal w perceptl disturb	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.139	Other psychoactv substance abuse with withdrawal, unsp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.14	Oth psychoactive substance abuse w mood disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.150	Oth psychoactv substance abuse w psych disorder w delusions	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.151	Oth psychoactv substance abuse w psych disorder w hallucin	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.159	Oth psychoactive substance abuse w psychotic disorder, unsp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.16	Oth psychoactv substance abuse w persist amnestic disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.17	Oth psychoactive substance abuse w persisting dementia	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.180	Oth psychoactive substance abuse w anxiety disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.181	Oth psychoactive substance abuse w sexual dysfunction	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.182	Oth psychoactive substance abuse w sleep disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.188	Oth psychoactive substance abuse w oth disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.19	Oth psychoactive substance abuse w unsp disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.20	Other psychoactive substance dependence, uncomplicated	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.21	Other psychoactive substance dependence, in remission	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.220	Oth psychoactive substance dependence w intoxication, uncomp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.221	Oth psychoactive substance dependence w intox delirium	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.222	Oth psychoactv substance depend w intox w perceptual disturb	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.229	Oth psychoactive substance dependence w intoxication, unsp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.230	Oth psychoactive substance dependence w withdrawal, uncomp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.231	Oth psychoactive substance dependence w withdrawal delirium	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.232	Oth psychoactv sub depend w w/drawal w perceptl disturb	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.239	Oth psychoactive substance dependence with withdrawal, unsp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.24	Oth psychoactive substance dependence w mood disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.250	Oth psychoactv substance depend w psych disorder w delusions	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.251	Oth psychoactv substance depend w psych disorder w hallucin	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.259	Oth psychoactv substance depend w psychotic disorder, unsp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.26	Oth psychoactv substance depend w persist amnestic disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.27	Oth psychoactive substance dependence w persisting dementia	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.280	Oth psychoactive substance dependence w anxiety disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.281	Oth psychoactive substance dependence w sexual dysfunction	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.282	Oth psychoactive substance dependence w sleep disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.288	Oth psychoactive substance dependence w oth disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.29	Oth psychoactive substance dependence w unsp disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.90	Other psychoactive substance use, unspecified, uncomplicated	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.91	Other psychoactive substance use, unspecified, in remission	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.920	Oth psychoactive substance use, unsp w intoxication, uncomp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.921	Oth psychoactive substance use, unsp w intox w delirium	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.922	Oth psychoactv sub use, unsp w intox w perceptl disturb	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.929	Oth psychoactive substance use, unsp with intoxication, unsp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.930	Oth psychoactive substance use, unsp w withdrawal, uncomp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.931	Oth psychoactive substance use, unsp w withdrawal delirium	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.932	Oth psychoactv sub use, unsp w w/drawal w perceptl disturb	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.939	Other psychoactive substance use, unsp with withdrawal, unsp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.94	Oth psychoactive substance use, unsp w mood disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.950	Oth psychoactv sub use, unsp w psych disorder w delusions	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.951	Oth psychoactv sub use, unsp w psych disorder w hallucin	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.959	Oth psychoactv substance use, unsp w psych disorder, unsp	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.96	Oth psychoactv sub use, unsp w persist amnestic disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.97	Oth psychoactive substance use, unsp w persisting dementia	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.980	Oth psychoactive substance use, unsp w anxiety disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.981	Oth psychoactive substance use, unsp w sexual dysfunction	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.982	Oth psychoactive substance use, unsp w sleep disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.988	Oth psychoactive substance use, unsp w oth disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F19.99	Oth psychoactive substance use, unsp w unsp disorder	0	N		N		03/02/2025 21:30:24				10	shamika.vantage	03/02/2025 21:30:23	shamika.vantage		
10031998	F25.0	Schizoaffective disorder, bipolar type	0	N		N		03/02/2025 21:30:55				10	shamika.vantage	03/02/2025 21:30:55	shamika.vantage		
10031998	F25.1	Schizoaffective disorder, depressive type	0	N		N		03/02/2025 21:30:55				10	shamika.vantage	03/02/2025 21:30:55	shamika.vantage		
10031998	F25.8	Other schizoaffective disorders	0	N		N		03/02/2025 21:30:55				10	shamika.vantage	03/02/2025 21:30:55	shamika.vantage		
10031998	F25.9	Schizoaffective disorder, unspecified	0	N		N		03/02/2025 21:30:55				10	shamika.vantage	03/02/2025 21:30:55	shamika.vantage		
10031998	F29	Unsp psychosis not due to a substance or known physiol cond	0	N		N		03/02/2025 21:31:08				10	shamika.vantage	03/02/2025 21:31:08	shamika.vantage		
10031998	F31.0	Bipolar disorder, current episode hypomanic	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.10	Bipolar disord, crnt episode manic w/o psych features, unsp	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.11	Bipolar disord, crnt episode manic w/o psych features, mild	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.12	Bipolar disord, crnt episode manic w/o psych features, mod	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.13	Bipolar disord, crnt epsd manic w/o psych features, severe	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.2	Bipolar disord, crnt episode manic severe w psych features	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.30	Bipolar disord, crnt epsd depress, mild or mod severt, unsp	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.31	Bipolar disorder, current episode depressed, mild	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.32	Bipolar disorder, current episode depressed, moderate	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.4	Bipolar disord, crnt epsd depress, sev, w/o psych features	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.5	Bipolar disord, crnt epsd depress, severe, w psych features	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.60	Bipolar disorder, current episode mixed, unspecified	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.61	Bipolar disorder, current episode mixed, mild	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.62	Bipolar disorder, current episode mixed, moderate	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.63	Bipolar disord, crnt epsd mixed, severe, w/o psych features	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.64	Bipolar disord, crnt episode mixed, severe, w psych features	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.70	Bipolar disord, currently in remis, most recent episode unsp	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.71	Bipolar disord, in partial remis, most recent epsd hypomanic	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.72	Bipolar disord, in full remis, most recent episode hypomanic	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.73	Bipolar disord, in partial remis, most recent episode manic	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.74	Bipolar disorder, in full remis, most recent episode manic	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.75	Bipolar disord, in partial remis, most recent epsd depress	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.76	Bipolar disorder, in full remis, most recent episode depress	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.77	Bipolar disord, in partial remis, most recent episode mixed	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.78	Bipolar disorder, in full remis, most recent episode mixed	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.81	Bipolar II disorder	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.89	Other bipolar disorder	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F31.9	Bipolar disorder, unspecified	0	N		N		03/02/2025 21:33:10				10	shamika.vantage	03/02/2025 21:33:10	shamika.vantage		
10031998	F32.0	Major depressive disorder, single episode, mild	0	N		N		03/02/2025 21:33:33				10	shamika.vantage	03/02/2025 21:33:32	shamika.vantage		
10031998	F32.1	Major depressive disorder, single episode, moderate	0	N		N		03/02/2025 21:33:33				10	shamika.vantage	03/02/2025 21:33:32	shamika.vantage		
10031998	F32.2	Major depressv disord, single epsd, sev w/o psych features	0	N		N		03/02/2025 21:33:33				10	shamika.vantage	03/02/2025 21:33:32	shamika.vantage		
10031998	F32.3	Major depressv disord, single epsd, severe w psych features	0	N		N		03/02/2025 21:33:33				10	shamika.vantage	03/02/2025 21:33:32	shamika.vantage		
10031998	F32.4	Major depressv disorder, single episode, in partial remis	0	N		N		03/02/2025 21:33:33				10	shamika.vantage	03/02/2025 21:33:32	shamika.vantage		
10031998	F32.5	Major depressive disorder, single episode, in full remission	0	N		N		03/02/2025 21:33:33				10	shamika.vantage	03/02/2025 21:33:32	shamika.vantage		
10031998	F32.81	Premenstrual dysphoric disorder	0	N		N		03/02/2025 21:33:33				10	shamika.vantage	03/02/2025 21:33:32	shamika.vantage		
10031998	F32.89	Other specified depressive episodes	0	N		N		03/02/2025 21:33:33				10	shamika.vantage	03/02/2025 21:33:32	shamika.vantage		
10031998	F32.9	Major depressive disorder, single episode, unspecified	0	N		N		03/02/2025 21:33:33				10	shamika.vantage	03/02/2025 21:33:32	shamika.vantage		
10031998	F32.A	Depression, unspecified	0	N		N		03/02/2025 21:33:33				10	shamika.vantage	03/02/2025 21:33:32	shamika.vantage		
10031998	F33.0	Major depressive disorder, recurrent, mild	0	N		N		03/02/2025 21:33:54				10	shamika.vantage	03/02/2025 21:33:53	shamika.vantage		
10031998	F33.1	Major depressive disorder, recurrent, moderate	0	N		N		03/02/2025 21:33:54				10	shamika.vantage	03/02/2025 21:33:53	shamika.vantage		
10031998	F33.2	Major depressv disorder, recurrent severe w/o psych features	0	N		N		03/02/2025 21:33:54				10	shamika.vantage	03/02/2025 21:33:53	shamika.vantage		
10031998	F33.3	Major depressv disorder, recurrent, severe w psych symptoms	0	N		N		03/02/2025 21:33:54				10	shamika.vantage	03/02/2025 21:33:53	shamika.vantage		
10031998	F33.40	Major depressive disorder, recurrent, in remission, unsp	0	N		N		03/02/2025 21:33:54				10	shamika.vantage	03/02/2025 21:33:53	shamika.vantage		
10031998	F33.41	Major depressive disorder, recurrent, in partial remission	0	N		N		03/02/2025 21:33:54				10	shamika.vantage	03/02/2025 21:33:53	shamika.vantage		
10031998	F33.42	Major depressive disorder, recurrent, in full remission	0	N		N		03/02/2025 21:33:54				10	shamika.vantage	03/02/2025 21:33:53	shamika.vantage		
10031998	F33.8	Other recurrent depressive disorders	0	N		N		03/02/2025 21:33:54				10	shamika.vantage	03/02/2025 21:33:53	shamika.vantage		
10031998	F33.9	Major depressive disorder, recurrent, unspecified	0	N		N		03/02/2025 21:33:54				10	shamika.vantage	03/02/2025 21:33:53	shamika.vantage		
10031998	F34.0	Cyclothymic disorder	0	N		N		03/02/2025 21:34:14				10	shamika.vantage	03/02/2025 21:34:14	shamika.vantage		
10031998	F34.1	Dysthymic disorder	0	N		N		03/02/2025 21:34:14				10	shamika.vantage	03/02/2025 21:34:14	shamika.vantage		
10031998	F34.81	Disruptive mood dysregulation disorder	0	N		N		03/02/2025 21:34:14				10	shamika.vantage	03/02/2025 21:34:14	shamika.vantage		
10031998	F34.89	Other specified persistent mood disorders	0	N		N		03/02/2025 21:34:14				10	shamika.vantage	03/02/2025 21:34:14	shamika.vantage		
10031998	F34.9	Persistent mood [affective] disorder, unspecified	0	N		N		03/02/2025 21:34:14				10	shamika.vantage	03/02/2025 21:34:14	shamika.vantage		
10031998	F41.0	Panic disorder [episodic paroxysmal anxiety]	0	N		N		03/02/2025 21:34:30				10	shamika.vantage	03/02/2025 21:34:30	shamika.vantage		
10031998	F41.1	Generalized anxiety disorder	0	N		N		03/02/2025 21:34:30				10	shamika.vantage	03/02/2025 21:34:30	shamika.vantage		
10031998	F41.3	Other mixed anxiety disorders	0	N		N		03/02/2025 21:34:30				10	shamika.vantage	03/02/2025 21:34:30	shamika.vantage		
10031998	F41.8	Other specified anxiety disorders	0	N		N		03/02/2025 21:34:30				10	shamika.vantage	03/02/2025 21:34:30	shamika.vantage		
10031998	F41.9	Anxiety disorder, unspecified	0	N		N		03/02/2025 21:34:30				10	shamika.vantage	03/02/2025 21:34:30	shamika.vantage		
10031998	F42.2	Mixed obsessional thoughts and acts	0	N		N		03/02/2025 21:34:47				10	shamika.vantage	03/02/2025 21:34:46	shamika.vantage		
10031998	F42.3	Hoarding disorder	0	N		N		03/02/2025 21:34:47				10	shamika.vantage	03/02/2025 21:34:46	shamika.vantage		
10031998	F42.4	Excoriation (skin-picking) disorder	0	N		N		03/02/2025 21:34:47				10	shamika.vantage	03/02/2025 21:34:46	shamika.vantage		
10031998	F42.8	Other obsessive-compulsive disorder	0	N		N		03/02/2025 21:34:47				10	shamika.vantage	03/02/2025 21:34:46	shamika.vantage		
10031998	F42.9	Obsessive-compulsive disorder, unspecified	0	N		N		03/02/2025 21:34:47				10	shamika.vantage	03/02/2025 21:34:46	shamika.vantage		
10031998	F43.0	Acute stress reaction	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.10	Post-traumatic stress disorder, unspecified	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.11	Post-traumatic stress disorder, acute	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.12	Post-traumatic stress disorder, chronic	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.20	Adjustment disorder, unspecified	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.21	Adjustment disorder with depressed mood	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.22	Adjustment disorder with anxiety	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.23	Adjustment disorder with mixed anxiety and depressed mood	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.24	Adjustment disorder with disturbance of conduct	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.25	Adjustment disorder w mixed disturb of emotions and conduct	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.29	Adjustment disorder with other symptoms	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.81	Prolonged grief disorder	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.89	Other reactions to severe stress	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F43.9	Reaction to severe stress, unspecified	0	N		N		03/02/2025 21:35:12				10	shamika.vantage	03/02/2025 21:35:12	shamika.vantage		
10031998	F44.0	Dissociative amnesia	0	N		N		03/02/2025 21:35:38				10	shamika.vantage	03/02/2025 21:35:37	shamika.vantage		
10031998	F44.1	Dissociative fugue	0	N		N		03/02/2025 21:35:38				10	shamika.vantage	03/02/2025 21:35:37	shamika.vantage		
10031998	F44.2	Dissociative stupor	0	N		N		03/02/2025 21:35:38				10	shamika.vantage	03/02/2025 21:35:37	shamika.vantage		
10031998	F44.4	Conversion disorder with motor symptom or deficit	0	N		N		03/02/2025 21:35:38				10	shamika.vantage	03/02/2025 21:35:37	shamika.vantage		
